Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,diagnosis,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,neoplastic,Organism,Patient_ID,plate_id,Platform,ReleaseDate,Sample Name,selection,source_name,SRA Study,TISSUE,tsne_cluster,Well
SRR3934408,RNA-Seq,128,192754713,PRJNA330719,SAMN05420927,76998786,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963700,GSM2243498,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243498,Unpanned,Brain,SRP079058,Tumor,7,H2
SRR3934409,RNA-Seq,128,186024005,PRJNA330719,SAMN05420928,73176387,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963701,GSM2243499,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243499,Unpanned,Brain,SRP079058,Tumor,11,E12
SRR3934410,RNA-Seq,128,365510150,PRJNA330719,SAMN05420929,145233804,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963702,GSM2243500,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243500,Unpanned,Brain,SRP079058,Tumor,11,A10
SRR3934411,RNA-Seq,128,240868289,PRJNA330719,SAMN05420930,95848579,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963703,GSM2243501,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243501,Unpanned,Brain,SRP079058,Tumor,11,G10
SRR3934412,RNA-Seq,128,184193504,PRJNA330719,SAMN05420931,73866886,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963704,GSM2243502,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243502,Unpanned,Brain,SRP079058,Tumor,11,C8
SRR3934413,RNA-Seq,128,268007585,PRJNA330719,SAMN05420932,107714052,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963705,GSM2243503,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243503,Unpanned,Brain,SRP079058,Tumor,11,F6
SRR3934414,RNA-Seq,128,304144045,PRJNA330719,SAMN05420933,121933959,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963706,GSM2243504,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243504,Unpanned,Brain,SRP079058,Tumor,11,B4
SRR3934415,RNA-Seq,128,272892924,PRJNA330719,SAMN05420934,110103893,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963707,GSM2243505,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243505,Unpanned,Brain,SRP079058,Tumor,11,H7
SRR3934416,RNA-Seq,128,232621893,PRJNA330719,SAMN05420935,91957635,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963708,GSM2243506,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243506,Unpanned,Brain,SRP079058,Tumor,11,E10
SRR3934417,RNA-Seq,128,238020167,PRJNA330719,SAMN05420936,95023031,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963709,GSM2243507,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243507,Unpanned,Brain,SRP079058,Tumor,11,D5
SRR3934418,RNA-Seq,128,189331046,PRJNA330719,SAMN05420937,75743821,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963710,GSM2243508,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243508,Unpanned,Brain,SRP079058,Tumor,11,E5
SRR3934419,RNA-Seq,128,241282632,PRJNA330719,SAMN05420938,96859956,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963711,GSM2243509,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243509,Unpanned,Brain,SRP079058,Tumor,11,B11
SRR3934420,RNA-Seq,128,171525284,PRJNA330719,SAMN05420939,68963007,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963712,GSM2243510,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243510,Unpanned,Brain,SRP079058,Tumor,11,F10
SRR3934421,RNA-Seq,128,226386006,PRJNA330719,SAMN05420940,90409303,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963713,GSM2243511,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243511,Unpanned,Brain,SRP079058,Tumor,11,A5
SRR3934422,RNA-Seq,128,222924330,PRJNA330719,SAMN05420941,89513031,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963714,GSM2243512,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243512,Unpanned,Brain,SRP079058,Tumor,11,B8
SRR3934423,RNA-Seq,128,398019082,PRJNA330719,SAMN05420942,157801934,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963715,GSM2243513,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243513,Unpanned,Brain,SRP079058,Tumor,11,F2
SRR3934424,RNA-Seq,128,291232927,PRJNA330719,SAMN05421293,116521467,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963716,GSM2243514,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243514,Unpanned,Brain,SRP079058,Tumor,11,F9
SRR3934425,RNA-Seq,128,223068037,PRJNA330719,SAMN05421294,89345037,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963717,GSM2243515,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243515,Unpanned,Brain,SRP079058,Tumor,11,F4
SRR3934426,RNA-Seq,128,268387859,PRJNA330719,SAMN05421295,107113714,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963718,GSM2243516,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243516,Unpanned,Brain,SRP079058,Tumor,8,C10
SRR3934427,RNA-Seq,128,349454919,PRJNA330719,SAMN05421296,139514843,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963719,GSM2243517,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243517,Unpanned,Brain,SRP079058,Tumor,11,B6
SRR3934428,RNA-Seq,128,292543572,PRJNA330719,SAMN05421297,116535338,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963720,GSM2243518,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243518,Unpanned,Brain,SRP079058,Tumor,11,E2
SRR3934429,RNA-Seq,128,207140326,PRJNA330719,SAMN05421298,83114729,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963721,GSM2243519,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243519,Unpanned,Brain,SRP079058,Tumor,11,G2
SRR3934430,RNA-Seq,128,283533660,PRJNA330719,SAMN05421299,113287921,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963722,GSM2243520,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243520,Unpanned,Brain,SRP079058,Tumor,11,D8
SRR3934431,RNA-Seq,128,319468234,PRJNA330719,SAMN05421300,129532766,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963723,GSM2243521,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243521,Unpanned,Brain,SRP079058,Tumor,11,H6
SRR3934432,RNA-Seq,128,252967155,PRJNA330719,SAMN05421301,101348280,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963724,GSM2243522,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243522,Unpanned,Brain,SRP079058,Tumor,11,C3
SRR3934433,RNA-Seq,128,274549876,PRJNA330719,SAMN05421302,110652953,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963725,GSM2243523,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243523,Unpanned,Brain,SRP079058,Tumor,11,B7
SRR3934434,RNA-Seq,128,263340181,PRJNA330719,SAMN05421303,105424673,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963726,GSM2243524,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243524,Unpanned,Brain,SRP079058,Tumor,11,A7
SRR3934435,RNA-Seq,128,196395476,PRJNA330719,SAMN05421304,79215234,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963727,GSM2243525,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243525,Unpanned,Brain,SRP079058,Tumor,11,H10
SRR3934436,RNA-Seq,128,248266054,PRJNA330719,SAMN05421305,98912936,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963728,GSM2243526,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243526,Unpanned,Brain,SRP079058,Tumor,11,F7
SRR3934437,RNA-Seq,128,189806447,PRJNA330719,SAMN05421306,76766949,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963729,GSM2243527,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243527,Unpanned,Brain,SRP079058,Tumor,11,A2
SRR3934438,RNA-Seq,128,243688251,PRJNA330719,SAMN05421307,97590206,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963730,GSM2243528,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243528,Unpanned,Brain,SRP079058,Tumor,11,E4
SRR3934439,RNA-Seq,128,232656249,PRJNA330719,SAMN05421308,92938698,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963731,GSM2243529,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243529,Unpanned,Brain,SRP079058,Tumor,11,D12
SRR3934440,RNA-Seq,128,248913723,PRJNA330719,SAMN05421309,100410019,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963732,GSM2243530,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243530,Unpanned,Brain,SRP079058,Tumor,11,H4
SRR3934441,RNA-Seq,128,221932625,PRJNA330719,SAMN05421310,88841334,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963733,GSM2243531,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243531,Unpanned,Brain,SRP079058,Tumor,11,C5
SRR3934442,RNA-Seq,128,230633646,PRJNA330719,SAMN05421313,92013493,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963734,GSM2243532,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243532,Unpanned,Brain,SRP079058,Tumor,11,E9
SRR3934443,RNA-Seq,128,204453259,PRJNA330719,SAMN05421314,81938431,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963735,GSM2243533,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243533,Unpanned,Brain,SRP079058,Tumor,11,D1
SRR3934444,RNA-Seq,128,142061308,PRJNA330719,SAMN05421315,57454134,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963736,GSM2243534,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243534,Unpanned,Brain,SRP079058,Tumor,11,G4
SRR3934445,RNA-Seq,128,179911713,PRJNA330719,SAMN05421316,71865840,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963737,GSM2243535,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243535,Unpanned,Brain,SRP079058,Tumor,11,G9
SRR3934446,RNA-Seq,128,318266396,PRJNA330719,SAMN05421311,126440538,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963738,GSM2243536,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243536,Unpanned,Brain,SRP079058,Tumor,11,D4
SRR3934447,RNA-Seq,128,219360930,PRJNA330719,SAMN05421312,88713742,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963739,GSM2243537,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243537,Unpanned,Brain,SRP079058,Tumor,11,H11
SRR3934448,RNA-Seq,128,266963798,PRJNA330719,SAMN05421317,106850105,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963740,GSM2243538,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243538,Unpanned,Brain,SRP079058,Tumor,11,A9
SRR3934449,RNA-Seq,128,246067442,PRJNA330719,SAMN05421318,98295716,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963741,GSM2243539,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243539,Unpanned,Brain,SRP079058,Tumor,8,G12
SRR3934450,RNA-Seq,128,217360033,PRJNA330719,SAMN05421319,86656334,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963742,GSM2243540,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243540,Unpanned,Brain,SRP079058,Tumor,11,A4
SRR3934451,RNA-Seq,128,183754621,PRJNA330719,SAMN05421320,74298319,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963743,GSM2243541,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243541,Unpanned,Brain,SRP079058,Tumor,11,C7
SRR3934452,RNA-Seq,128,189230378,PRJNA330719,SAMN05421321,75140823,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963744,GSM2243542,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243542,Unpanned,Brain,SRP079058,Tumor,11,B12
SRR3934453,RNA-Seq,128,211084686,PRJNA330719,SAMN05421322,83957859,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963745,GSM2243543,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243543,Unpanned,Brain,SRP079058,Tumor,11,D11
SRR3934454,RNA-Seq,128,262071415,PRJNA330719,SAMN05420973,105151104,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963746,GSM2243544,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243544,Unpanned,Brain,SRP079058,Tumor,7,B3
SRR3934455,RNA-Seq,128,335129878,PRJNA330719,SAMN05420974,134579903,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963747,GSM2243545,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243545,Unpanned,Brain,SRP079058,Tumor,11,F5
SRR3934456,RNA-Seq,128,114655598,PRJNA330719,SAMN05420975,46473233,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963748,GSM2243546,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243546,Unpanned,Brain,SRP079058,Tumor,11,G6
SRR3934457,RNA-Seq,128,240564408,PRJNA330719,SAMN05420976,96308671,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963749,GSM2243547,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243547,Unpanned,Brain,SRP079058,Tumor,11,D6
SRR3934458,RNA-Seq,128,229611297,PRJNA330719,SAMN05420977,93011992,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963750,GSM2243548,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243548,Unpanned,Brain,SRP079058,Tumor,11,H3
SRR3934459,RNA-Seq,128,218219151,PRJNA330719,SAMN05420978,86769976,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963751,GSM2243549,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243549,Unpanned,Brain,SRP079058,Tumor,11,F12
SRR3934460,RNA-Seq,128,173067373,PRJNA330719,SAMN05420979,69486060,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963752,GSM2243550,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243550,Unpanned,Brain,SRP079058,Tumor,11,E6
SRR3934461,RNA-Seq,128,214798426,PRJNA330719,SAMN05420980,86044783,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963753,GSM2243551,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243551,Unpanned,Brain,SRP079058,Tumor,11,G3
SRR3934462,RNA-Seq,128,289388024,PRJNA330719,SAMN05420981,115491268,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963754,GSM2243552,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243552,Unpanned,Brain,SRP079058,Tumor,11,A8
SRR3934463,RNA-Seq,128,242004504,PRJNA330719,SAMN05420982,96874819,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963755,GSM2243553,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243553,Unpanned,Brain,SRP079058,Tumor,11,B10
SRR3934464,RNA-Seq,128,248048172,PRJNA330719,SAMN05420983,99188606,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963756,GSM2243554,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243554,Unpanned,Brain,SRP079058,Tumor,11,C2
SRR3934465,RNA-Seq,128,333013330,PRJNA330719,SAMN05420984,132291960,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963757,GSM2243555,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243555,Unpanned,Brain,SRP079058,Tumor,11,F1
SRR3934466,RNA-Seq,128,224027963,PRJNA330719,SAMN05420985,89969474,Immune cell,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963758,GSM2243556,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243556,Unpanned,Brain,SRP079058,Tumor,7,F3
SRR3934467,RNA-Seq,128,284060284,PRJNA330719,SAMN05420986,113298790,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1963759,GSM2243557,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000174,ILLUMINA,2017-11-02T00:00:00Z,GSM2243557,Unpanned,Brain,SRP079058,Tumor,11,C11
